koi_period,koi_impact
1.083736642,1.265
2.45570369,1.205
0.64234875,0.627
5.204286663,0.272
6.352090869,0.223
1.877350712,0.297
2.11552348,1.187
2.84573962,0.656
7.01476115,0.687
24.40213373,0.537
1.13357304,0.739
0.643468999,0.266
112.645961,1.277
0.526887517,0.292
4.14244748,0.386
0.552834211,1.045
0.758354475,0.279
76.5369531,0.327
3.43525124,1.121
0.962828092,1.101
3.11141514,0.46
1.878156188,0.959
7.81153999,1.271
0.993488979,0.83
1.334104585,0.986
2.115498574,1.215
6.49676881,0.643
2.057499811,0.004
10.5856758,0.474
2.69633621,1.141
11.2580745,0.955
1.099291188,0.077
0.47462889,0.377
0.352515897,0.26
0.299697755,0.964
0.339069751,0.958
1.081935491,0
0.524175803,0.318
1.89129881,0.699
4.94330596,0.928
178.139072,0.042
0.619023176,0.387
120.003364,0.78
4.067371428,1.51
1.540395781,0.062
32.9045733,1.232
2.46353343,1.222
22.91339043,1.281
1.541350116,0.272
1.205412526,1.092
1.710316235,1.174
23.9210408,0.936
9.03326435,0.455
356.535835,1.281
3.490785878,0.116
1.92149487,1.29
1.093665854,0.174
141.608555,0.399
3.6092231,0.364
12.4247333,0.656
11.4927112,1.212
70.7511986,1.24
116.583183,0.586
175.13892,0.07
1.302061421,1.273
55.25178622,0.978
5.548250634,0.296
4.442520831,0.966
1.339670241,0.602
2.685223546,1.28
1.99042642,0.067
67.230028,0.938
0.805259637,0.332
75.3787816,0.046
2.464160779,1.169
13.0267964,0.93
4.93129874,1.224
5.59187448,0.82
1.88665445,1.269
14.53682228,1.068
1.72853003,0.776
2.19068738,0.594
372.16478,0.7967
0.947730124,0.473
234.240739,0.944
341.01495,0.087
6.14631207,0.937
27.36432337,1.273
10.26231992,0.945
1.519529227,0.866
6.487525901,1.199
2.35197616,1.177
0.861643331,0.994
12.1097626,0.981
63.909601,0.0578
19.7352868,1.417
0.566799125,0.232
20.1890396,0.541
1.061935973,1.19
1.485898163,1.173
38.5763483,0.015
1.845610523,1.22
133.303247,0.063
125.4132302,0.822
21.5702917,1.155
0.868723418,0.947
25.30893566,0.799
27.25471993,0.537
34.10787519,0.537
16.61474421,0.537
1.412526202,1.166
2.759573341,1.04
3.79188234,0.615
14.38724729,1.262
58.4302648,0.948
0.566717263,0.606
13.37935853,0.974
13.26255423,0.943
20.5696575,1.298
4.52342256,0.757
0.723947772,1.148
308.544422,0.022
0.905679492,1.272
22.735911,0.665
0.909310626,1.264
0.648774274,0.078
32.63286247,0.537
173.9285134,0.537
25.64384513,0.537
25.58546721,0.537
17.47702,0.0012
16.88954693,0.537
26.77891391,0.537
13.33386985,0.537
94.10628163,0.537
14.71266408,0.537
0.696125302,1.219
302.3886782,1.134
305.0762469,0.695
5.24372504,1.201
18.7952698,0.201
42.2625935,0.962
3.549386251,0.818
29.92208104,0.38
0.566812588,0.079
9.94221873,1.171
9.06557317,0.432
4.9432827,0.5719
7.35390869,0.375
15.7455586,0.889
0.566796615,0.243
8.48651582,0.009
2.189092892,1.27
2.40435335,0.746
220.9290121,0.826
3.1877519,1.178
10.72396374,1.25
119.67747,1.283
185.9526325,1.264
103.6265092,0.537
41.07759033,0.502
10.5994606,0.671
63.934965,1.217
38.4769457,0.981
37.3228722,0.608
1.664980224,0.987
16.6094904,0.631
0.566789505,1.03
2.62982665,1.077
2.69787749,0.53
5.23340265,0.366
3.51289168,0.373
14.09258319,0.586
9.087508013,0.511
0.65244373,0.133
1.332564704,1.249
2.636899795,1.519
0.660629055,1.173
0.885123683,0.708
471.65421,0.85
1.221204888,0.6
135.9079575,0.537
0.959853772,0.646
0.592243731,0.986
46.882525,0.7285
20.7191626,0.016
399.37587,0.556
16.60973843,1.0412
54.323118,0.9727
5.803127153,0.006
35.51619219,8.467
0.589049151,1.094
80.2321467,0.911
41.88970036,1.285
1.791406261,1.008
1.25483232,0.547
5.71483873,0.134
17.5859472,0.042
1.332567005,1.185
10.32736351,0.754
2.54557259,0.038
0.704541784,0.415
0.697996932,1.244
110.9215892,0.905
3.88673217,1.223
1.544928892,0.918
11.76921923,0.964
44.63898306,1.173
1.236866732,0.982
174.9598048,0.537
1.926888595,0.589
34.1420506,0.105
0.241842544,0.3064
0.865759153,0.38
1.332035996,0.137
8.68910764,0.049
0.63624396,0.537
4.4040248,0.537
9.81101738,0.537
8.71980135,0.343
7.00821787,0.156
0.903583394,1.242
0.99014722,0.329
138.6122771,0.537
0.77359329,0.388
0.306937807,0.005
0.716531851,0.887
0.637487312,0.81
5.71489488,0.0125
7.76967007,0.537
76.642481,0.1653
5.47715718,0.244
73.45736853,0.537
9.49361221,0.537
4.4296786,0.537
5.9703813,0.8826
7.57299816,0.411
3.95383243,0.537
32.376183,0.896
284.063137,0.888
129.683661,0.537
4.30908594,0.871
57.104588,0.087
0.422015793,1.017
0.945825494,0.522
0.676715927,0.652
4.64490141,0.058
0.576441813,0.061
2.43731228,0.537
0.692693892,1.265
0.768934934,0.989
0.998212785,0.436
0.764863517,0.235
0.710894157,0.134
0.537839241,0.2589
0.373684977,0.86
1.10118564,0.537
0.544962596,0.459
0.769127296,0.067
225.5679122,0.537
4.09578199,0.752
91.9401253,0.025
92.57337995,0.537
185.0097245,0.537
4.5770016,0.327
14.4540329,0.522
0.812587678,0.515
9.3210841,0.0815
19.3073774,0.0275
1.000840564,1.165
13.6164547,1.19
1.766789509,0.066
7.55842923,0.619
35.8656484,0.963
0.638162933,0.092
40.301684,0.5721
43.681309,0.257
26.1537851,0.2437
0.944598153,1.012
354.63284,0.3134
35.40103336,0.537
230.180357,0.102
5.2433865,0.489
5.2435703,1.145
55.7583803,0.01
3.781123,0.004
220.720142,0.113
634.84739,0.565
281.5921577,0.641
103.722152,0.017
29.9756697,0.8708
387.56519,0.916
31.5073649,0.774
18.1118457,1.235
32.5474295,0.709
33.4969115,0.961
411.8969,0.4026
34.33339948,0.537
1.389947459,0.437
127.671711,0.2999
282.5363563,1.227
115.2314507,0.537
349.58811,0.1899
1.680254289,0.7314
0.782068488,0.279
151.13008,0.0529
440.650872,0.537
258.6379778,0.537
289.7696114,0.537
628.15844,0.2733
273.223848,0.0763
0.650701055,0.4
263.90141,0.9585
59.742966,0.9694
18.7821603,0.1986
389.316341,1.202
405.32064,0.2964
342.830882,0.0886
3.98916186,0.08
42.8774169,0.02
190.800788,0.066
2.97601892,1.176
2.882424694,1.051
220.142913,0.023
473.95103,0.1671
168.77118,36.9452
29.6094263,0.719
22.9138322,1.189
538.36855,0.0671
65.5327181,0.3023
161.537665,0.2175
1.018360336,0.553
209.967521,0.2723
369.73011,0.1236
78.04064906,0.537
396.349253,0.0384
21.3684341,0.063
149.526152,0.4364
2.845736321,1.294
29.5632952,0.154
181.81214,0.3694
435.50635,0.1452
525.560452,0.0878
43.60012467,0.537
1.710299164,0.878
252.04444,0.1903
1.39508873,0.537
95.688682,0.5497
38.168652,0.0283
3.0031801,0.98
2.96384168,1.059
69.089357,0.051
3.290304098,0.09
40.9882124,0.2697
326.70552,0.0826
138.333748,0.4579
343.49816,0.3516
11.2582311,0.115
139.5421915,0.537
155.046089,1.271
14.3641542,0.2764
12.4276185,0.303
12.427076,0.026
22.4932751,0.1313
315.502534,0.02
215.732414,0.4046
276.5416798,0.537
4.13960513,0.344
200.79976,1.016
8.0906952,0.151
1.195515364,0.475
210.971635,0.2091
188.954072,0.014
372.04697,0.0457
438.81524,0.108
18.622214,0.792
27.8923345,0.0465
579.81521,0.8425
19.12788374,0.537
0.7906069,1.198
24.5714867,0.978
0.681137796,0.968
3.722404453,2.375
230.385488,0.2423
222.8490931,0.537
493.74242,0.2377
1.714414962,1.181
646.2878933,0.004
290.438547,0.0916
1.049468616,0.731
2.362348096,1.219
136.830243,0.3813
36.1904638,0.2147
419.75224,0.3316
419.95929,0.4834
206.309658,0.8152
8.46184728,0.965
681.01756,0.362
2.19509634,0.173
9.942228056,0.93
141.0058279,0.537
22.2903562,0.028
73.9239955,0.2907
1.8437362,1.189
55.180772,0.306
281.36926,0.038
84.6405853,0.2541
6.0353643,0.707
15.2024426,0.324
1.52327807,0.026
260.311199,0.537
574.37064,0.7455
253.87706,0.3892
110.089267,0.2852
219.931324,0.307
385.29212,0.0118
80.292171,0.0606
1.049406508,0.112
455.195496,0.054
3.58957045,0.002
2.40435325,1.202
37.078668,0.5101
50.55398,0.1379
228.196872,0.5034
44.71445009,1.032
200.2350497,0.674
40.8801539,0.016
22.2381062,0.288
20.5477769,0.028
25.166806,0.65
323.972022,0.6528
1.752562808,0.545
1.89140138,1.222
6.70258007,1.237
6.2095391,0.308
615.16033,0.1544
1.89124738,0.452
1.89125883,0.013
362.1273,0.0924
353.36705,0.2481
180.4118581,0.953
4.750256809,0.727
45.41810604,0.537
1.878877205,1.005
0.938857507,1.217
287.4657966,0.537
32.245486,0.2216
392.47291,0.761
142.2040011,0.537
149.237142,0.0847
501.51698,0.0768
357.77096,0.1056
531.33282,0.3099
326.370361,0.4924
148.666527,0.2782
163.104677,0.575
1.10656965,0.263
46.27052487,0.859
13.4256161,0.5971
590.44065,0.2858
28.88008607,0.537
241.647602,0.0404
528.0796233,0.537
25.2218929,0.537
105.5212746,0.537
581.729006,0.2236
420.9292036,1.033
393.946106,0.9691
194.896925,0.5298
56.001782,0.5045
471.9507625,0.537
101.928291,0.1628
69.932459,0.0356
287.377314,0.015
535.93723,0.5968
367.72767,0.2729
4.20601251,0.304
313.051405,0.2093
4.18236124,0.809
18.9828305,0.021
7.87173698,0.001
357.437578,0.1427
215.634356,0.002
30.928898,0.7846
293.392635,0.1322
63.024229,0.0223
506.771836,0.1643
5.43361347,0.234
47.82278681,0.537
348.96347,0.6924
57.1143966,0.1765
59.4037839,0.94
485.91276,0.598
20.5311708,0.547
43.581043,0.277
327.063,0.3983
21.92866538,0.931
651.07431,0.0343
545.54618,0.4307
1.928420823,0.818
328.84846,0.5355
271.790292,0.0142
125.9578198,0.537
3.5645249,0.188
426.34444,0.032
48.2455501,0.3106
256.846143,99.85
146.931518,0.99
377.311149,0.3818
265.741374,0.652
470.65357,0.1585
309.19347,0.1186
122.713036,0.5737
15.18575582,0.474
25.50236699,0.537
290.625016,0.0854
2.945414866,0.002
59.14382117,0.537
232.822285,1.2469
146.355097,0.0515
26.092284,0.068
514.14221,0.1024
47.0628978,0.819
26.7371395,0.734
310.61299,0.1879
461.1417,0.0046
0.987069622,0.2
329.71491,0.0651
100.345648,0.54
111.187116,0.8164
1.23708565,1.222
498.24938,0.1282
1.573020098,1.184
1.534679933,0.108
71.59889,0.6496
367.6758,0.0213
354.21154,0.2007
171.028691,0.26
624.90338,0.0703
25.5338535,0.1577
339.18998,0.2222
77.66967809,0.537
2.976012511,0.444
349.73652,0.0074
1.606003121,0.496
61.438007,0.754
436.18813,0.0998
586.9171181,0.537
19.545185,0.5474
215.044269,0.121
169.330666,0.5518
1.174683069,0.98
33.2948005,0.03
249.35154,0.2745
371.56492,0.2626
546.53309,0.6074
364.63189,0.4524
330.738115,0.154
78.876125,0.2209
476.39752,0.2293
106.779168,0.0246
444.04257,0.062
12.5748872,0.035
484.172005,0.3737
277.77499,0.6035
561.08191,0.4298
28.615014,0.505
105.5904748,0.743
3.017155419,1.231
94.818136,0.537
52.6727624,0.1764
34.4886903,0.5544
222.068928,0.1522
0.56493398,1.26
246.12174,67.193
159.05846,0.7004
550.86514,0.027
380.39474,0.1094
419.21314,0.9597
350.98474,0.0886
298.4688,0.1765
12.5747207,0.588
43.22793081,0.537
528.10984,0.2535
63.12379762,0.537
358.5445555,0.537
119.669671,0.332
598.31791,0.5712
33.3726538,0.038
18.40783671,0.537
143.163697,0.9527
250.4858,0.3157
401.38712,0.666
49.312677,0.5998
288.94276,0.2515
273.6857427,1.006
28.1117095,0.1158
17.74545614,1.049
603.3102,0.3142
7.20281185,0.028
36.4772788,0.5298
282.0309,0.3315
179.25465,0.1755
249.613773,0.537
59.9655175,0.0853
112.951287,0.3936
103.363691,0.5904
251.958533,0.005
276.879492,1.045
389.169027,0.2117
18.78970984,1.172
0.915782856,1.209
0.66882716,0.514
370.05918,0.0166
43.5428781,0.984
19.4534296,0.046
3.7229369,0.896
1.80455062,0.348
10.1955065,0.5396
232.916142,0.2313
3.66115536,0.676
267.282521,0.378
16.9348104,0.471
44.7055876,1.692
57.3888262,0.876
126.5145764,0.537
14.5168151,0.607
225.4342042,0.537
359.98653,0.3719
1.540389045,0.136
1.540393027,0.343
0.888045184,0.491
43.9311596,0.855
494.62409,0.4064
573.23826,0.0078
314.765374,0.158
110.7521413,0.537
121.1825045,0.537
78.60436061,0.828
294.202469,0.0219
116.170346,0.6637
452.30053,0.6613
1.55935718,0.568
100.629443,0.0726
438.98396,0.546
273.169948,0.3259
14.5123622,0.927
1.434200327,1.208
8.653098686,1.11
2.302365255,1.1
0.575445783,0.144
23.0295222,1.173
359.04147,1.28
0.52363021,0.549
0.523632451,0.738
492.25299,0.226
293.5056071,1.341
25.95247,0.4398
4.34573349,0.512
288.07937,0.0483
484.5833593,0.537
288.285213,0.0503
198.895864,0.0543
19.93826636,0.537
491.08027,0.4169
3.350209754,9.666
628.592314,0.8176
471.37787,0.0666
52.69092296,0.537
425.22927,0.1812
37.71508287,0.537
5.1779065,0.073
474.22897,0.1936
371.50631,0.0156
606.9148877,0.537
5.24331899,0.778
47.0320478,0.161
10.31453308,1.276
15.52861675,0.113
53.50186097,0.431
10.69223009,0.528
15.7397651,0.077
117.2680843,0.537
73.3377984,0.978
282.159571,0.5987
6.58729511,0.723
459.23193,0.8765
62.312419,0.3683
212.76701,0.3531
386.62189,0.1616
84.644104,0.178
575.95408,0.0868
426.942225,0.2981
83.499618,0.341
91.507044,0.1665
188.664098,0.2033
75.636309,0.2749
24.614775,0.089
1.21374744,0.831
492.23808,0.0198
372.30881,0.1243
454.244158,0.0033
112.48226,0.5181
218.5673401,0.537
229.948531,0.35
403.5637828,0.537
2.41172358,1.281
92.9314146,0.537
103.2229379,0.537
5.71966537,0.1103
209.0629928,0.823
201.621794,0.1779
70.33587975,1.04
591.37382,0.1609
24.6777128,0.6305
113.0598007,0.537
136.355967,0.6066
54.6957124,0.954
532.9307,0.4579
169.8478774,0.537
284.699924,0.3145
444.89411,0.2991
402.20969,0.3779
229.86928,0.049
5.14108479,1.225
179.2723077,0.537
584.55603,0.3282
200.8384998,0.537
40.1043796,0.2029
70.31252504,0.537
30.1146815,1.046
69.775633,0.3519
58.5029431,0.0062
415.748785,0.1124
36.1826854,1.267
24.1527864,0.175
11.1734401,0.268
428.379308,0.7102
1.507099289,1.265
253.652263,20.7849
128.6682529,0.537
485.57785,0.5739
374.05697,0.1026
643.4528,0.1952
339.633833,0.111
1.061934307,1.181
9.5497037,0.028
77.138911,0.981
100.494129,0.0813
182.453195,0.0792
0.536551592,1.102
68.54443156,0.537
130.110715,0.1883
242.484764,0.1785
383.26217,0.1407
178.266978,0.886
385.593209,0.5548
215.737826,0.916
507.48249,0.7261
30.9771151,0.5092
19.11280242,0.537
30.2111162,0.0666
76.377855,0.577
55.24900733,0.785
14.2673439,0.042
22.52907,0.3668
370.91308,0.3443
360.6448526,0.537
7.41505161,0.979
2.742590902,0.473
541.04472,0.2387
514.271499,0.2032
571.14302,0.5041
216.453511,0.0052
37.0488669,0.537
540.39267,0.3683
542.1615893,0.537
190.905243,0.3708
11.0153889,1.287
28.34230575,0.537
231.521608,0.5303
180.890384,0.3417
60.0546149,0.3355
495.854189,0.031
2.037453129,0.611
318.25858,0.0281
184.883155,0.3074
11.006795,0.66
177.37583,0.0539
35.164087,1.227
107.110035,0.537
366.55705,0.1247
462.2605215,0.537
39.42516213,0.537
124.887214,0.752
0.533000886,1.271
200.3509101,0.537
114.3285949,0.537
99.97889,0.3044
374.71687,0.985
295.958914,0.024
120.938669,0.011
42.070868,0.2878
631.99116,0.2397
401.73243,0.0839
37.3683802,0.8375
615.81928,0.1794
557.92882,0.1034
77.51257,72.1108
46.969389,0.3246
0.512581525,0.505
206.801125,0.6772
14.0019064,0.9747
525.757041,0.11
313.82752,0.1103
236.0979985,0.537
70.61977122,0.537
216.1091085,0.537
425.593391,0.4892
44.51439331,0.537
43.08410127,0.537
230.8040157,0.537
237.819002,0.018
581.87357,0.1603
15.9961296,0.297
28.29720723,1.227
213.633124,0.537
412.227551,0.1894
586.63177,0.0345
364.95068,0.9571
44.36123319,0.537
438.00974,0.8575
7.62210397,0.323
3.479508244,1.252
406.29695,0.4038
0.9886684,0.372
513.14417,0.5818
14.5555096,0.528
114.12716,0.7092
17.0497376,0.9703
13.0366377,0.7039
2.64181261,0.608
270.98477,70.1733
583.8531,0.5925
72.782432,0.1157
2.74703312,1.17
440.171272,0.956
474.96952,0.5688
0.864651455,0.235
74.624063,0.019
25.4805211,0.186
512.11636,0.5008
348.61891,0.282
7.1091096,0.663
416.9504,0.9542
397.3958488,1.19
62.134919,0.827
1.667482003,0.052
574.65297,0.5663
5.29730786,0.728
21.9578446,0.1492
77.395279,0.1748
612.882452,0.284
107.904526,0.2415
11.03571773,0.911
42.093314,0.035
274.1085925,0.537
282.029084,0.4082
339.18109,0.077
3.55650976,0.622
3.1318392,0.3864
38.27772448,0.537
25.28523234,1.208
207.767894,0.6973
82.508054,0.0379
113.083522,0.039
1.23138339,0.348
381.37504,0.3515
322.5566305,0.537
7.2269859,0.561
0.762724045,1.252
206.7642577,0.537
529.39169,0.037
362.49906,0.5297
190.65896,0.9508
509.997402,0.0254
1.50650036,0.684
194.4873221,0.537
495.51899,0.6052
388.048463,0.1973
34.0269868,0.5682
173.219879,0.5113
5.2362026,1.379
48.55059299,0.537
511.882,0.5102
247.372131,0.4257
96.16705,0.1194
95.254421,0.3116
425.483539,0.03
208.800733,0.3095
7.863361238,0.869
120.169838,0.537
113.7136303,0.537
0.745086745,0.626
247.4772431,0.537
208.047137,0.1884
30.561533,0.0124
6.10968225,0.108
292.09809,0.5155
11.8045536,0.1533
578.21623,0.3763
56.648588,0.769
53.554546,0.62
119.079642,0.2275
371.18648,0.0845
20.5858591,0.7233
10.90962154,0.146
113.573945,0.1359
27.0779813,0.957
542.91133,0.3766
376.554588,0.0963
538.4263,0.3917
94.20561159,0.537
378.7064396,0.537
78.4286313,1.388
287.75613,0.2794
2.249000963,0.68
189.961729,0.1845
121.6238738,0.537
202.1872277,0.537
280.9207069,0.537
432.074696,0.1559
169.415073,0.7546
460.77905,0.324
3.21318517,0.924
57.7749373,0.044
331.7824813,0.537
1.20608769,1.253
613.82905,0.2616
476.80454,0.5619
4.09513876,0.97
502.8356901,0.537
81.704814,0.0021
0.779615874,0.699
578.21805,0.3937
317.009388,0.2991
224.469892,0.2691
113.556471,0.1828
208.02789,0.6065
308.024953,0.3366
7.77710639,0.196
1.33261458,0.936
233.64574,0.0691
27.285315,0.213
105.895315,0.093
61.224558,0.571
444.46522,1.2803
8.48039,0.008
445.351255,0.1716
72.0153825,0.6038
21.12752693,0.157
23.9341825,0.0465
87.775799,0.8114
65.67350728,0.537
222.0640988,0.537
35.88227289,0.858
8.780603773,1.127
97.5137491,0.0922
549.42772,0.4315
284.666844,0.3413
224.150923,0.019
551.49832,0.9478
351.2878737,0.712
376.934014,0.6546
46.50446209,0.537
17.168095,0.999
124.091252,0.031
403.163148,0.02
341.557931,0.6746
476.91977,0.5589
9.011888,0.948
351.25069,0.1777
212.771978,0.2065
65.3558881,0.4827
18.0766788,0.822
1.33255577,0.199
1.33259275,0.833
36.6092739,0.26
39.399926,0.544
270.1430241,0.537
0.812592362,1.007
81.871309,0.1996
0.566805859,0.724
326.3659519,0.537
520.58269,0.045
126.586058,0.799
2.7200197,0.0078
18.347081,0.1988
57.140035,0.0783
0.718643659,0.922
31.70757465,0.923
204.818268,0.346
9.3589254,0.184
4.15472242,0.971
23.81490574,0.772
87.565484,0.0563
535.1515,0.3162
495.40462,2.3238
209.238576,0.2683
353.65927,0.247
346.4174,0.1572
1.166835206,1.257
230.7057888,0.537
4.99471597,0.698
161.651504,0.736
376.24253,0.328
27.65960779,0.604
21.7997515,0.1657
54.595746,0.332
22.0495604,0.651
150.7003939,0.537
44.48477463,0.537
93.6452481,0.537
585.64118,0.5274
574.69029,0.004
502.9828392,0.537
48.8130123,0.0608
280.1604956,1.04
370.46262,0.2421
480.19416,0.1548
368.49828,0.1772
6.993576155,1.317
223.5213173,0.537
1.811461128,0.309
2.17491508,0.719
441.61919,0.5027
24.5002702,0.405
318.49078,0.4328
2.16402661,0.537
392.8927563,0.537
114.734287,0.3694
362.0619,0.524
1.340649911,0.561
30.69537638,0.846
30.69533113,1.041
11.37444271,0.978
49.873958,0.4119
411.447056,0.287
29.9371143,0.321
114.2504149,0.537
651.358046,0.0946
407.97623,0.0598
33.3037881,0.072
212.60398,0.0513
50.550788,0.632
239.2557898,0.537
285.374561,0.018
6.279888981,1.244
37.47695717,0.537
93.359737,0.0547
519.8022187,0.894
122.58481,0.3468
84.934357,0.1612
48.9200563,0.6077
469.61309,0.906
583.73632,0.126
502.658,0.3138
116.454312,0.006
397.499229,0.5839
24.9093027,0.679
192.138741,0.0503
281.95332,0.6164
12.71368909,0.196
25.26363805,0.537
1.391716834,0.233
70.51623381,0.587
2.645596805,1.239
388.67155,0.0576
105.6327297,0.537
274.553579,0.1125
251.0230401,0.537
1.80774253,0.9062
520.655224,0.2674
369.93355,0.149
28.7369766,0.1108
2.45649061,0.167
98.51783198,0.537
457.513348,0.9613
224.0258992,0.537
323.77153,0.083
40.0389613,0.3619
22.57197263,1.056
28.406342,0.2208
1.018861199,0.358
80.519237,0.102
149.356804,0.1627
151.77884,0.159
50.47759052,0.537
113.993156,0.7026
2.79123954,0.709
223.3176922,0.537
44.637111,0.029
102.493119,0.9591
284.9421278,0.537
365.620697,0.4173
6.13292733,0.225
12.63063129,0.017
191.272501,0.504
286.02266,0.3591
7.95445779,0.021
331.70918,78.4871
575.42002,0.1538
297.78282,0.2697
365.739893,0.6206
104.198102,0.3437
368.72715,0.3411
74.833577,0.1101
8.5852872,0.029
102.100752,0.492
6.263491873,0.048
0.83620025,0.56
335.43143,0.4062
558.21886,0.022
290.02002,0.5367
279.21957,0.6009
348.665961,0.0873
616.34132,0.28
222.28056,0.2151
570.01886,0.1946
378.9313911,0.537
580.8532679,0.537
390.40832,0.0407
191.528018,0.0258
15.4032765,0.623
7.58062893,0.382
61.0011095,0.7091
198.232389,0.0297
0.66062715,1.208
248.421771,0.7838
456.5734,0.1768
601.13797,0.057
344.06248,0.935
39.94344731,0.537
551.22396,0.2134
466.90824,0.0868
361.30991,0.0802
31.59115876,1.247
356.99135,0.2437
96.120478,0.5381
9.63647672,0.046
43.169798,0.5639
395.94327,0.1116
58.669218,0.332
355.84731,0.1578
150.728285,0.2751
253.790434,0.1412
322.544807,0.0183
35.6606167,0.537
22.57494749,1.271
587.38162,0.6822
85.5692223,0.98
7.07987663,0.034
91.240335,0.1436
357.41382,0.1438
359.854745,0.8071
89.366114,0.39
422.255426,0.3769
37.6259039,0.49
100.414752,0.537
41.9934673,0.046
94.67782,0.3614
290.196139,0.017
471.39698,0.3379
175.452812,0.1526
366.684634,0.5294
291.306507,0.3377
93.006,0.4428
26.46288074,0.537
436.42852,0.3772
20.69920737,0.537
466.002988,0.867
302.77571,0.1265
115.1995292,0.537
355.86134,0.003
236.506437,0.1474
416.8789312,0.537
48.38798413,0.537
357.588538,0.1542
545.205601,0.3515
105.053389,0.2199
24.7967294,0.952
44.7060191,1.6552
125.277815,0.131
27.2020672,0.223
64.71316809,0.573
40.7282314,0.9828
183.3804845,0.537
1.036592136,1.25
398.51312,0.5091
559.785594,0.411
109.43946,0.0905
194.2583534,0.537
164.507439,0.3819
370.84786,0.8847
73.908995,0.4947
96.32561456,0.537
212.646179,0.1739
371.54879,0.6743
226.499243,0.266
251.48808,0.8011
19.15976088,1.191
2.61594288,0.711
1.686009643,0.566
32.033211,0.007
43.3975622,0.08
478.7918502,0.537
344.961485,0.3073
22.2659599,0.03
199.064336,0.763
277.114286,0.0288
323.159363,0.0504
21.512259,0.1017
22.8631517,0.1918
97.942437,0.0071
163.820347,0.2012
151.577009,0.0653
493.30572,0.327
449.87203,0.1377
419.93373,0.4097
322.221973,0.2141
235.413973,0.1095
366.68293,0.782
240.57135,0.457
217.792748,0.926
259.34304,0.447
388.0388485,0.537
8.34410791,0.546
4.76815507,0.046
545.4562397,0.537
2.709570339,1.238
49.49059818,0.537
364.18129,0.0594
0.855294909,1.269
350.609298,0.0409
172.621943,0.3131
264.708077,0.2277
452.40428,0.6038
0.699985822,0.28
35.9216912,0.7193
35.8726918,0.963
102.300622,0.9599
359.8455,0.4022
114.406187,0.2729
132.114,0.2502
46.16051579,0.537
217.170081,86.1724
287.33114,0.529
9.8788502,0.732
189.456089,0.2906
230.358183,0.4159
211.54114,0.1723
88.523517,0.9117
386.2240091,0.537
134.35872,0.2786
55.01469183,0.537
198.781156,0.1924
588.63759,0.3978
284.87177,0.0404
9.8338474,0.733
190.860818,0.4668
374.41813,0.5723
263.30198,0.1782
370.31761,0.3565
405.6296,0.4652
1.080695116,0.62
11.8307724,0.592
434.28175,0.3094
33.814176,0.1563
16.2957847,0.603
28.201998,0.537
58.92565,0.0655
24.0733775,0.914
19.2405821,0.258
28.684308,0.0138
265.29617,0.3323
61.569765,0.486
58.940569,0.643
14.1502311,0.013
486.12702,0.3621
1.71029474,0.825
31.8245304,0.681
140.2440875,0.537
48.04066636,0.537
12.008552,0.901
10.4314847,0.95
47.5571352,0.6234
1.838514245,0.947
8.412008943,0.539
27.2497521,0.194
2.283466438,0.457
0.692807507,1.196
17.27929077,0.496
16.9972894,0.825
93.05654364,0.537
88.433122,0.021
282.34315,0.5038
4.326946311,0.482
527.29093,0.2371
168.858303,0.0436
19.38444245,0.203
1.645319649,0.118
10.13540105,0.704
2.02487934,0.3797
15.3573445,0.966
5.71668787,0.616
51.1658019,0.817
12.4249559,0.174
12.427135,0.011
77.792718,0.576
163.5148985,0.537
1.946198513,0.249
5.288547653,0.93
294.055263,0.0617
30.4838006,1.222
5.7584367,0.101
8.58599537,0.316
9.892240848,1.28
126.505657,0.1855
1.129848432,1.042
7.244778994,0.522
110.1552727,0.537
0.730964241,0.459
17.73402024,0.837
46.245164,0.392
9.7043379,0.07
34.775371,0.4758
12.7713826,0.374
0.829019343,0.72
1.1080999,0.525
215.778765,0.7163
1.444486083,0.305
5.99273265,0.505
5.10110666,0.083
11.6089351,1.105
94.22498,0.801
14.2378417,0.314
241.0122,0.4046
10.8206034,0.592
164.689421,0.5312
4.264729569,0.924
4.804469712,0.567
6.150529292,1.236
10.2090268,0.213
62.7356439,0.73
7.035518449,1.268
54.2916336,0.7285
453.54212,0.633
122.8054416,1.346
16.2480865,0.928
466.9407,0.2921
289.788624,0.6187
55.00402906,0.537
2.873657901,1.13
1.680425996,0.646
0.53345831,0.537
20.6864602,0.002
131.68018,0.1224
37.8404232,0.211
200.762693,42.778
47.25643291,0.537
32.0273169,0.259
8.75630628,0.371
9.6183111,0.447
12.4250319,0.777
0.518060209,1.262
17.8693759,0.259
17.236085,0.04
12.4297161,0.293
12.4288476,0.031
12.4258252,0.689
12.4257907,0.384
12.4253356,0.966
12.4254201,0.428
12.424995,0.746
485.92297,0.4516
22.9134463,0.709
9.6550473,0.124
10.0046881,0.0164
8.65315602,0.049
228.65412,0.225
0.87683182,0.537
0.953734449,1.262
2.073873563,0.198
15.71378722,0.762
7.964440392,0.001
0.518071538,1.264
2.151214629,0.235
12.7143635,0.071
80.4103783,0.913
1.93188768,0.256
320.1847186,0.537
12.426469,0.978
12.4262889,0.879
12.4255705,0.984
12.426173,0.997
12.4244306,0.98
6.71738328,0.159
24.9559985,0.996
5.2449156,0.019
4.426942241,0.951
571.280892,0.6109
